"sample_time","INV01 - PowerActive - kW","INV01 - Temperature - °C","INV01 - Voltage - V","INV02 - PowerActive - kW","INV02 - Temperature - °C","INV02 - Voltage - V","INV03 - PowerActive - kW","INV03 - Temperature - °C","INV03 - Voltage - V","INV04 - PowerActive - kW","INV04 - Temperature - °C","INV04 - Voltage - V","INV05 - PowerActive - kW","INV05 - Temperature - °C","INV05 - Voltage - V","INV06 - PowerActive - kW","INV06 - Temperature - °C","INV06 - Voltage - V","INV07 - PowerActive - kW","INV07 - Temperature - °C","INV07 - Voltage - V","INV08 - PowerActive - kW","INV08 - Temperature - °C","INV08 - Voltage - V","INV09 - PowerActive - kW","INV09 - Temperature - °C","INV09 - Voltage - V"
"1/1/2021 0:55","0","33.860000610351","0","0","33","0","0","33.5","0","0","33","0","0","32.200000762939","0","0","33.459999847412","0","0","38.5","0","0","30.779999542236","0","0","33.200000762939","0"
"1/1/2021 1:00","0","33.819999694824","0","0","32.980000305176","0","0","33.480000305176","0","0","32.720000457764","0","0","32.160000610352","0","0","33.200000762939","0","0","38.5","0","0","30.700000762939","0","0","33.139999389648","0"
"1/1/2021 1:05","0","33.740000152588","0","0","32.700000762939","0","0","33.200000762939","0","0","32.700000762939","0","0","32","0","0","33.200000762939","0","0","38.480000305176","0","0","30.700000762939","0","0","33.079998779297","0"
"1/1/2021 1:10","0","33.700000762939","0","0","32.700000762939","0","0","33.200000762939","0","0","32.700000762939","0","0","32","0","0","33.180000305176","0","0","38.200000762939","0","0","30.700000762939","0","0","33.079998779297","0"
"1/1/2021 1:15","0","33.700000762939","0","0","32.700000762939","0","0","33.200000762939","0","0","32.700000762939","0","0","32","0","0","33.079998779297","0","0","38.200000762939","0","0","30.700000762939","0","0","33.059999084473","0"
"1/1/2021 1:20","0","33.640000152588","0","0","32.640000152588","0","0","33.200000762939","0","0","32.700000762939","0","0","32","0","0","33.079998779297","0","0","38.200000762939","0","0","30.700000762939","0","0","33.099998474121","0"
"1/1/2021 1:25","0","33.6","0","0","32.599998474121","0","0","33.200000762939","0","0","32.700000762939","0","0","32","0","0","33.079998779297","0","0","38.200000762939","0","0","30.700000762939","0","0","33.079998779297","0"
"1/1/2021 1:30","0","33.5","0","0","32.579998779297","0","0","33.159999847412","0","0","32.700000762939","0","0","32","0","0","33.099998474121","0","0","38.200000762939","0","0","30.700000762939","0","0","33.099998474121","0"
"1/1/2021 1:35","0","33.5","0","0","32.559999084473","0","0","33.059999084473","0","0","32.660000610352","0","0","31.9","0","0","33.079998779297","0","0","38.200000762939","0","0","30.580000305176","0","0","32.939999389648","0"
"1/1/2021 1:40","0","33.420000457764","0","0","32.439999389648","0","0","33.079998779297","0","0","32.559999084473","0","0","31.700000762939","0","0","33.039999389648","0","0","38.040000152588","0","0","30.5","0","0","32.840000152588","0"
"1/1/2021 1:45","0","33.200000762939","0","0","32.319999694824","0","0","32.880000305176","0","0","32.459999847412","0","0","31.700000762939","0","0","32.79999923706","0","0","38","0","0","30.459999847412","0","0","32.79999923706","0"
"1/1/2021 1:50","0","33.200000762939","0","0","32.319999694824","0","0","32.819999694824","0","0","32.29999923706","0","0","31.620000457764","0","0","32.8","0","0","38","0","0","30.200000762939","0","0","32.720000457764","0"
"1/1/2021 1:55","0","33.119999694824","0","0","32.280000305176","0","0","32.819999694824","0","0","32.340000152588","0","0","31.60000038147","0","0","32.700000762939","0","0","37.920001220703","0","0","30.200000762939","0","0","32.700000762939","0"
"1/1/2021 2:00","0","33.059999084473","0","0","32.200000762939","0","0","32.819999694824","0","0","32.319999694824","0","0","31.60000038147","0","0","32.700000762939","0","0","37.900001525879","0","0","30.200000762939","0","0","32.700000762939","0"
"1/1/2021 2:05","0","33.079998779297","0","0","32.200000762939","0","0","32.740000152588","0","0","32.220000457764","0","0","31.379999542236","0","0","32.700000762939","0","0","37.900001525879","0","0","30.10000038147","0","0","32.580000305176","0"
"1/1/2021 2:10","0","33.019999694824","0","0","32.200000762939","0","0","32.700000762939","0","0","32.200000762939","0","0","31.299999237061","0","0","32.700000762939","0","0","37.820001220703","0","0","30.10000038147","0","0","32.5","0"
"1/1/2021 2:15","0","32.880000305176","0","0","32.160000610352","0","0","32.700000762939","0","0","32.200000762939","0","0","31.299999237061","0","0","32.700000762939","0","0","37.700000762939","0","0","30.10000038147","0","0","32.5","0"
"1/1/2021 2:20","0","32.819999694824","0","0","32","0","0","32.700000762939","0","0","32.019999694824","0","0","31.299999237061","0","0","32.540000152588","0","0","37.700000762939","0","0","30.080000305176","0","0","32.5","0"
"1/1/2021 2:25","0","32.840000152588","0","0","32","0","0","32.519999694824","0","0","32","0","0","31.259999847412","0","0","32.5","0","0","37.700000762939","0","0","29.799999237061","0","0","32.5","0"
"1/1/2021 2:30","0","32.759999847412","0","0","32","0","0","32.5","0","0","32","0","0","31.200000762939","0","0","32.5","0","0","37.700000762939","0","0","29.799999237061","0","0","32.5","0"
"1/1/2021 2:35","0","32.720000457764","0","0","31.720000457764","0","0","32.5","0","0","32","0","0","31.200000762939","0","0","32.5","0","0","37.540000152588","0","0","29.799999237061","0","0","32.480000305176","0"
"1/1/2021 2:40","0","32.700000762939","0","0","31.700000762939","0","0","32.5","0","0","32","0","0","31.200000762939","0","0","32.5","0","0","37.5","0","0","29.799999237061","0","0","32.200000762939","0"
"1/1/2021 2:45","0","32.700000762939","0","0","31.700000762939","0","0","32.5","0","0","32","0","0","31.200000762939","0","0","32.5","0","0","37.5","0","0","29.799999237061","0","0","32.200000762939","0"
"1/1/2021 2:50","0","32.559999847412","0","0","31.700000762939","0","0","32.5","0","0","32","0","0","31.200000762939","0","0","32.5","0","0","37.5","0","0","29.799999237061","0","0","32.200000762939","0"
"1/1/2021 2:55","0","32.5","0","0","31.700000762939","0","0","32.5","0","0","32","0","0","31.200000762939","0","0","32.5","0","0","37.5","0","0","29.779999542236","0","0","32.200000762939","0"
"1/1/2021 3:00","0","32.5","0","0","31.680000686645","0","0","32.220000457764","0","0","32","0","0","31.120000457764","0","0","32.360000610351","0","0","37.5","0","0","29.700000762939","0","0","32.200000762939","0"
"1/1/2021 3:05","0","32.480000305176","0","0","31.60000038147","0","0","32.200000762939","0","0","31.80000038147","0","0","31","0","0","32.200000762939","0","0","37.340000152588","0","0","29.700000762939","0","0","32.200000762939","0"
"1/1/2021 3:10","0","32.240000915527","0","0","31.60000038147","0","0","32.160000610352","0","0","31.700000762939","0","0","30.959999847412","0","0","32.200000762939","0","0","37.200000762939","0","0","29.700000762939","0","0","32.140000152588","0"
"1/1/2021 3:15","0","32.200000762939","0","0","31.60000038147","0","0","32.059999084473","0","0","31.700000762939","0","0","30.700000762939","0","0","32.099999237061","0","0","37.200000762939","0","0","29.620000457764","0","0","32.079998779297","0"
"1/1/2021 3:20","0","32.200000762939","0","0","31.60000038147","0","0","32.079998779297","0","0","31.60000038147","0","0","30.700000762939","0","0","32.079998779297","0","0","37.180000305176","0","0","29.5","0","0","32.059999084473","0"
"1/1/2021 3:25","0","32.159999847412","0","0","31.319999313354","0","0","32.079998779297","0","0","31.60000038147","0","0","30.700000762939","0","0","32.079998779297","0","0","37","0","0","29.5","0","0","31.939999008179","0"
"1/1/2021 3:30","0","32.039999389648","0","0","31.299999237061","0","0","31.919999313354","0","0","31.560000228882","0","0","30.620000457764","0","0","31.879999160767","0","0","37","0","0","29.4","0","0","31.799999237061","0"
"1/1/2021 3:35","0","32.079998779297","0","0","31.299999237061","0","0","31.799999237061","0","0","31.339999389648","0","0","30.60000038147","0","0","31.799999237061","0","0","36.980000305176","0","0","29.200000762939","0","0","31.799999237061","0"
"1/1/2021 3:40","0","32.059999084473","0","0","31.220000457764","0","0","31.799999237061","0","0","31.299999237061","0","0","30.60000038147","0","0","31.759999847412","0","0","36.900001525879","0","0","29.200000762939","0","0","31.799999237061","0"
"1/1/2021 3:45","0","31.919999313354","0","0","31.200000762939","0","0","31.779999542236","0","0","31.299999237061","0","0","30.379999542236","0","0","31.700000762939","0","0","36.900001525879","0","0","29.200000762939","0","0","31.740000152588","0"
"1/1/2021 3:50","0","31.799999237061","0","0","31.200000762939","0","0","31.700000762939","0","0","31.279999542236","0","0","30.299999237061","0","0","31.700000762939","0","0","36.820001220703","0","0","29.120000457764","0","0","31.700000762939","0"
"1/1/2021 3:55","0","31.799999237061","0","0","31.200000762939","0","0","31.700000762939","0","0","31.299999237061","0","0","30.299999237061","0","0","31.700000762939","0","0","36.700000762939","0","0","29.10000038147","0","0","31.700000762939","0"
"1/1/2021 4:00","0","31.799999237061","0","0","31.200000762939","0","0","31.700000762939","0","0","31.299999237061","0","0","30.299999237061","0","0","31.700000762939","0","0","36.700000762939","0","0","29.10000038147","0","0","31.700000762939","0"
"1/1/2021 4:05","0","31.779999542236","0","0","31.120000457764","0","0","31.700000762939","0","0","31.299999237061","0","0","30.299999237061","0","0","31.700000762939","0","0","36.700000762939","0","0","29.10000038147","0","0","31.700000762939","0"
"1/1/2021 4:10","0","31.700000762939","0","0","31","0","0","31.700000762939","0","0","31.319999313354","0","0","30.319999313354","0","0","25.360000610351","0","0","29.360000610351","0","0","23.280000305176","0","0","25.360000610351","0"
"1/1/2021 4:15","0","31.720000457764","0","0","31","0","0","31.700000762939","0","0","31.299999237061","0","0","30.299999237061","0","0","31.700000762939","0","0","36.700000762939","0","0","29.10000038147","0","0","31.680000686645","0"
"1/1/2021 4:20","0","31.700000762939","0","0","31","0","0","31.700000762939","0","0","31.240000152588","0","0","30.299999237061","0","0","31.700000762939","0","0","36.700000762939","0","0","29.060000228882","0","0","31.5","0"
"1/1/2021 4:25","0","31.700000762939","0","0","30.959999847412","0","0","31.540000152588","0","0","31.200000762939","0","0","30.279999542236","0","0","31.560000228882","0","0","36.680000305176","0","0","28.799999237061","0","0","31.5","0"
"1/1/2021 4:30","0","31.700000762939","0","0","30.700000762939","0","0","31.5","0","0","31.160000610351","0","0","30.200000762939","0","0","31.5","0","0","36.5","0","0","28.799999237061","0","0","31.5","0"
"1/1/2021 4:35","0","31.580000305176","0","0","30.700000762939","0","0","31.5","0","0","31","0","0","30.200000762939","0","0","31.5","0","0","36.5","0","0","28.799999237061","0","0","31.479999923706","0"
"1/1/2021 4:40","0","31.5","0","0","30.700000762939","0","0","31.240000534058","0","0","31","0","0","30.120000457764","0","0","31.220000457764","0","0","36.5","0","0","28.799999237061","0","0","31.200000762939","0"
"1/1/2021 4:45","0","31.479999923706","0","0","30.640000534058","0","0","31.200000762939","0","0","30.820000457764","0","0","30","0","0","31.200000762939","0","0","36.280000305176","0","0","28.740000152588","0","0","31.200000762939","0"
"1/1/2021 4:50","0","31.320000076294","0","0","30.60000038147","0","0","31.140000534058","0","0","30.700000762939","0","0","30","0","0","31.120000457764","0","0","36.200000762939","0","0","28.700000762939","0","0","31.180000686645","0"
"1/1/2021 4:55","0","31.200000762939","0","0","30.60000038147","0","0","31.10000038147","0","0","30.640000534058","0","0","30","0","0","31.10000038147","0","0","36.200000762939","0","0","28.700000762939","0","0","31.10000038147","0"
"1/1/2021 5:00","0","31.200000762939","0","0","30.379999542236","0","0","31.10000038147","0","0","30.60000038147","0","0","29.780000305176","0","0","31.10000038147","0","0","36.180000305176","0","0","28.620000457764","0","0","31.10000038147","0"
"1/1/2021 5:05","0","31.200000762939","0","0","30.299999237061","0","0","31.10000038147","0","0","30.60000038147","0","0","29.700000762939","0","0","31.10000038147","0","0","36.079998779297","0","0","28.5","0","0","31.020000076294","0"
"1/1/2021 5:10","0","31.200000762939","0","0","30.299999237061","0","0","30.919999694824","0","0","30.60000038147","0","0","29.700000762939","0","0","31","0","0","36.079998779297","0","0","28.5","0","0","30.799999237061","0"
"1/1/2021 5:15","0","31.160000610351","0","0","30.299999237061","0","0","30.799999237061","0","0","30.60000038147","0","0","29.700000762939","0","0","30.799999237061","0","0","36.059999084473","0","0","28.5","0","0","30.799999237061","0"
"1/1/2021 5:20","0","31.10000038147","0","0","30.299999237061","0","0","30.799999237061","0","0","30.60000038147","0","0","29.700000762939","0","0","30.799999237061","0","0","36.039999389648","0","0","28.5","0","0","30.799999237061","0"
"1/1/2021 5:25","0","31.10000038147","0","0","30.299999237061","0","0","30.799999237061","0","0","30.459999847412","0","0","29.700000762939","0","0","30.799999237061","0","0","35.940000152588","0","0","28.459999847412","0","0","30.799999237061","0"
"1/1/2021 5:30","0","31.10000038147","0","0","30.299999237061","0","0","30.799999237061","0","0","30.299999237061","0","0","29.60000038147","0","0","30.799999237061","0","0","35.819999694824","0","0","28.459999847412","0","0","30.799999237061","0"
"1/1/2021 5:35","0","31.060000228882","0","0","30.240000152588","0","0","30.799999237061","0","0","30.299999237061","0","0","29.60000038147","0","0","30.799999237061","0","0","35.840000152588","0","0","28.200000762939","0","0","30.799999237061","0"
"1/1/2021 5:40","0","30.89999961853","0","0","30.200000762939","0","0","30.740000152588","0","0","30.299999237061","0","0","29.60000038147","0","0","30.799999237061","0","0","35.840000152588","0","0","28.200000762939","0","0","30.779999542236","0"
"1/1/2021 5:45","0","30.799999237061","0","0","30.200000762939","0","0","30.700000762939","0","0","30.240000152588","0","0","29.60000038147","0","0","30.799999237061","0","0","34.979999923706","0","0","28.200000762939","0","0","30.700000762939","0"
"1/1/2021 5:50","0","29.459999847412","291.14000244141","0","29.780000305176","385.65999145508","0","28.900000762939","336.44000244141","0","28.40000038147","366.69999389648","0","28.160000228882","279.38000488281","0","29.280000305176","469.82000427246","0","35.819999694824","0","0","27.220000457764","0","0","29.60000038147","308.25999755859"
"1/1/2021 5:55","0","30.820000076294","821.71999511719","0","30.10000038147","822.04000244141","0","30.700000762939","820.81999511719","0","30.200000762939","822.7","0","29.5","821.7","0","30.700000762939","821.99998779297","0","35.480000305176","347.07999572754","0","28.180000686645","241.27999267578","0","30.700000762939","822.65999755859"
"1/1/2021 6:00","0","30.620000076294","824.37999267578","0","29.920000076294","824.24001464844","0","30.560000228882","824.04000244141","0","30.120000457764","825.17999267578","0","29.5","824.98000488281","0","30.580000305176","824.3","0","35.079998779297","823.75999755859","0","28.120000457764","821.81999511719","0","30.580000305176","825.13999023437"
"1/1/2021 6:05","0.040000000596046","30.759999847412","825.8","0.020000000298023","30.020000076294","825.46000976563","0.020000000298023","30.620000457764","825.62000732422","0.020000000298023","30.259999847412","826.26000976562","0.040000000596046","29.580000305176","826.35999755859","0.06000000089407","30.720000076294","825.65999755859","0","34.240000152588","825.15999755859","0.019585327245592","28.10000038147","823.26000976562","0.040000000596046","30.70000038147","826.5"
"1/1/2021 6:10","0.22000000625849","31.10000038147","824.56000976562","0.1200000025332","30.340000152588","824.47999267578","0.20000000596046","30.79999961853","824.42000732422","0.22000000625849","30.520000076294","825.35999755859","0.22000000625849","29.759999847412","825.1","0.28000000715256","30.89999961853","824.45999755859","0.12000000178814","34.519999694824","824.13997802734","0.19847729654255","27.760000228882","822.14000244141","0.26000000536442","30.919999694824","825.31999511719"
"1/1/2021 6:15","0.60000000596046","31.260000228882","826.34000244141","0.29000000059605","30.540000152588","826.16000976562","0.54000000357628","31.10000038147","826.17999267578","0.54000000357628","30.680000686645","827.14000244141","0.54000000357628","29.959999847412","827.01999511719","0.62000000476837","31.140000534058","826.4","0.46000000834465","35.1","825.98000488281","0.50717827161018","27.5","823.95999755859","0.60000000596046","31.140000534058","827.3"
"1/1/2021 6:20","0.93999999761581","31.419999694824","823.93999023438","0.46000000238419","30.700000762939","823.85999755859","0.9200000166893","31.180000686645","823.91999511719","0.94000000953674","30.959999847412","824.69998779297","0.9200000166893","30.140000534058","824.56000976562","0.99999998807907","31.30000038147","823.97999267578","0.82000000476837","35.520000457764","823.65999755859","0.78290001420223","27.620000457764","821.68000488281","0.88000000715256","31.200000762939","824.80001220703"
"1/1/2021 6:25","1.5400000095367","31.560000228882","823.05999755859","0.73999999761581","30.819999313354","822.85999755859","1.9799999952316","31.420000076294","822.9","1.9599999904632","31.140000534058","823.84000244141","1.8999999761581","30.360000228882","823.8","2.0200000286102","31.520000076294","823.05999755859","1.8400000095367","35.780000305176","822.74000244141","1.3886633714216","27.859999847412","820.78000488281","2.0000000238418","31.479999923706","823.92000732422"
"1/1/2021 6:30","2.9599999904632","31.740000534058","823.09998779297","1.2899999976158","31.10000038147","823.02000732422","4.339999961853","31.700000762939","823.00001220703","4.3","31.379999923706","824","3.7000000476837","30.760000228882","823.88000488281","4.2400000095367","31.859999847412","823.31999511719","4.060000038147","36.180000305176","823.05999755859","2.4793494465902","28.440000152588","821.13999023437","4.2599999904632","31.779999923706","824.23999023438"
"1/1/2021 6:35","5.6200000762939","32.040000152588","823.48000488281","2.4899999856949","31.20000038147","823.38000488281","7.8400000572204","31.879999542236","823.24000244141","8.1200000762939","31.9","824.24000244141","6.4599999427795","31.30000038147","824.13999023437","7.6599999427795","32.440000152588","823.6","7.639999961853","36.720000457764","823.45999755859","4.1129200783691","29.1","821.35999755859","7.7600001335144","32.239999389648","824.61999511719"
"1/1/2021 6:40","10.2","32.320000457764","823.42000732422","4.2300000667572","31.520000076294","823.24001464844","12.4","32.339999389648","822.95999755859","12.800000190735","32.540000152588","824.14000244141","9.939999961853","31.959999847412","824.04000244141","12.060000038147","33.060000610352","823.48000488281","12.160000038147","37.319999694824","823.39998779297","6.1861542756118","29.979999923706","821.44000244141","12.239999961853","32.859999847412","824.72000732422"
"1/1/2021 6:45","16.480000305176","32.559999847412","824.42000732422","6.3800000190735","31.740000152588","824.28000488281","17.580000114441","33","823.80001220703","18.519999694824","33.360000610351","824.94000244141","14.139999771118","32.7","825.02000732422","17.220000076294","33.779999542236","824.58000488281","17.560000419617","38.040000915527","824.51999511719","8.5217631208314","30.840000152588","822.48000488281","17.579999923706","33.540000152588","825.95999755859"
"1/1/2021 6:50","23.19999961853","32.9","826.78000488281","9.189999961853","31.979999160767","826.9","23.540000152588","33.840000152588","825.92000732422","25","34.119999694824","827.17999267578","18.440000152588","33.5","827.09998779297","22.99999961853","34.520000457764","826.98000488281","23.579999923706","38.840000152588","826.92000732422","11.568417558032","31.719999694824","824.81999511719","23.5","34.29999923706","828.54000244141"
"1/1/2021 6:55","30.059999847412","33.260000610351","826.98000488281","12.340000152588","32.280000305176","826.94001464844","29.879999923706","34.659999847412","825.92000732422","31.59999961853","34.939999389648","827.36000976563","23.319999694824","34.279999542236","827.26000976562","29.380000305176","35.179999542236","827.01999511719","29.89999923706","39.619999694824","827.09998779297","14.987740064696","32.620000457764","825.04000244141","30","35.020000457764","828.77999267578"
"1/1/2021 7:00","36.980000305176","33.679999542236","827.4","15.850000190735","32.720000457764","827.78000488281","36.140000152588","35.5","826.1","38.119999694824","35.740000152588","827.68000488281","28.360000610351","35.060000610352","827.47999267578","35.4","35.959999084473","827.5","36.340000152588","40.419999694824","827.68000488281","18.355643337099","33.479999542236","825.65999755859","36.620000457764","35.779999542236","829.58001708984"
"1/1/2021 7:05","44.079999542236","34.160000610352","827.36000976563","19.419999694824","33.080000305176","827.84001464844","43.360000610351","36.319999694824","825.9","45.580001068115","36.580000305176","827.5","33.8","35.9","827.51999511719","42.179999542236","36.780000305176","827.53997802734","43.480000305176","41.259999847412","827.7","23.651184549572","34.420000457764","825.85999755859","43.619999694824","36.560000610352","829.8"
"1/1/2021 7:10","50.319999694824","34.579999542236","826.77999267578","22.979999923706","33.640000152588","827.37999267578","49.459999847412","37.139999389648","824.96000976563","52.2","37.479999542236","826.75999755859","38.9","36.640000152588","826.6","49.059999847412","37.400000762939","826.96000976563","49.820000457764","42.180000305176","827.23999023438","29.080965430466","35.319999694824","825.26000976562","49.920000457764","37.340000152588","829.35999755859"
"1/1/2021 7:15","55.2","35.180000305176","827.05999755859","26.890000534058","34.2","827.98000488281","55.679999542236","37.9","825.29998779297","58.840000915527","38.180000305176","826.91999511719","43.959999847412","37.380000305176","827","54.679999542236","38.060000610352","827.29998779297","55.459999847412","43","827.6","34.116831079887","36.240000152588","825.71999511719","56.659999847412","38.139999389648","829.9"
"1/1/2021 7:20","62.300000762939","35.220000457764","827.9","30.70000038147","34.620000457764","829.14000244141","62.380000305176","38.2","825.94001464844","65.839999389648","37.679999542236","827.72000732422","48.640000152588","38.080000305176","827.92000732422","61.280000305176","38.819999694824","828.3","62.319998931885","42.940000152588","828.7","40.459968821795","37.140000152588","826.84000244141","63.240000915527","38.5","831.10001220703"
"1/1/2021 7:25","70.540000915527","33.1","831.8","34.699999237061","32.680000305176","832.94000244141","69.660000610352","36.2","829.2","73.119999694824","36.780001068115","831.09998779297","54.840000152588","38.860000610351","831.38000488281","68.840000915527","37.980000305176","831.82000732422","70.039999389648","41.1","832.44000244141","47.666422237969","38.139999389648","830.54000244141","70.260000610351","37.380000305176","834.99998779297"
"1/1/2021 7:30","79.020001220703","33.280000305176","830.72000732422","38.65","32.6","831.81999511719","76.360000610352","36.059999847412","827.82000732422","79.840000915527","37.080001068115","829.7","60.820000457764","39.579999542236","830.07999267578","75.679998779297","37.740000915527","830.57998046875","77.319999694824","41.219999694824","831.14000244141","53.875081154699","39.1","829.48001708984","76.879998779297","37.540000915527","833.92000732422"
"1/1/2021 7:35","88.659999084473","34.380000305176","830.74000244141","42.709999847412","33.819998931885","832.02000732422","84.9","36.9","827.34000244141","86.459999084473","38.059999084473","829.57999267578","66.639997863769","38.780000305176","829.77999267578","83.619999694824","38.280000305176","830.6","84.719999694824","42","831.32000732422","62.752492028382","40.060000610352","829.65999755859","83.939999389648","38.4","834.17999267578"
"1/1/2021 7:40","93.280000305176","35.740000152588","834.14000244141","44.929999542236","35.2","835.65999755859","89.239999389648","38.3","830.81999511719","89.380000305176","39.29999923706","832.98000488281","69.859999084473","38.359999847412","833.13999023437","88.080001831055","39.3","834.18001708984","88.620001220703","43.160000610352","834.8","70.227722612652","41","833.24000244141","89.360000610352","39.6","837.81999511719"
"1/1/2021 7:45","94.680000305176","37.240000152588","832.51999511719","46.230000305176","36.740000152588","834.09998779297","90.760000610351","40.140000152588","829.11998291016","90.840000915527","40.7","831.25998535156","71.580000305176","39.220000457764","831.52000732422","89.639999389648","40.539999389648","832.54000244141","90.140000915527","44.619999694824","833.21999511719","75.882852079543","42","831.71999511719","90.880000305176","41.079999542236","836.17999267578"
"1/1/2021 7:50","96.160000610352","38.8","834.7","47.359999847412","38.340000152588","836.33999023438","92.259999084473","41.779999542236","831.23999023438","92.359999084473","42.120000457764","833.45999755859","73.319999694824","40.2","833.74000244141","91.360000610352","41.819998931885","834.55999755859","91.7","45.940000915527","835.5","81.793741139447","42.979999542236","833.91999511719","92.380000305176","42.440000915527","838.45999755859"
"1/1/2021 7:55","97.639999389648","40.240000152588","834.39998779297","48.329999542236","39.819998931885","835.98000488281","93.659999084473","43.119999694824","830.68000488281","93.780001831055","43.240000152588","832.98000488281","74.959999084473","41.119999694824","833.36000976563","93.259999084473","43","834.36000976563","93.039999389648","47.220000457764","835.08000488281","89.489926323435","43.879999542236","833.60001220703","93.6","43.640000152588","838.1"
"1/1/2021 8:00","98.939999389648","41.6","834.12001953125","49.130000305176","41.140000152588","835.95999755859","95.060000610351","44.259999847412","830.37999267578","95.219999694824","44.320000457764","832.74000244141","76.540000915527","42.080000305176","833.1","94.459999084473","44.319999694824","834.01999511719","94.300001525879","48.7","835.04000244141","93.648348274685","44.920000457764","833.51999511719","94.719999694824","45.1","837.82000732422"
"1/1/2021 8:05","100.21999969482","42.819999694824","835.8","49.85","42.380000305176","837.65999755859","96.119999694824","45.539999389648","832.22000732422","96.380000305176","45.280000305176","834.52000732422","77.980000305176","42.979999542236","834.91999511719","95.679998779297","45.5","835.94000244141","95.5","49.980000305176","836.80001220703","94.203628733167","45.980000305176","835.32000732422","95.960000610351","46.359999847412","839.70001220703"
"1/1/2021 8:10","101.41999969482","43.880000305176","837.40001220703","50.430000305175","43.4","839.11999511719","97.3","46.740000152588","833.67998046875","97.580000305176","46.3","836","79.519999694824","43.959999847412","836.30001220703","96.879998779297","46.680000305176","837.41999511719","96.679998779297","51.2","838.4","95.662576619293","47.040000915527","837.06000976562","97.199998474121","47.580000305176","841.2"
"1/1/2021 8:15","102.33999938965","44.9","836.47999267578","50.919999694824","44.4","838.2","98.299998474121","47.8","832.67999267578","98.560000610351","47.359999847412","834.9","80.9","44.860000610351","835.27999267578","97.760000610351","47.720000457764","836.35998535156","97.440000915527","52.339999389648","837.40001220703","97.616486558536","48","836.20001220703","97.9","48.599999237061","840.15999755859"
"1/1/2021 8:20","103","45.9","836.24000244141","51.259999847412","45.339999389648","838.13999023437","98.959999084473","49.019999694824","832.60001220703","99.1","48.559999084473","834.84000244141","81.980000305176","45.920001220703","835.23999023438","98.339999389648","48.980000305176","836.29998779297","98.040000915527","53.559999084473","837.36000976563","98.959999084473","48.959999084473","836","98.66000213623","49.719999694824","840.08000488281"
"1/1/2021 8:25","103.54000091553","46.880000305176","836.36000976563","51.520000457764","46.3","838.24000244141","99.440000915527","50.400000762939","832.65999755859","99.539999389648","49.719999694824","834.93999023438","82.980000305176","46.919999694824","835.3","98.759999084473","50.2","836.4","98.919999694824","54.620000457764","837.48000488281","99.440000915527","49.840000152588","836.2","99.240000915527","50.7","840.2"
